,Unusual
4426,0
6550,0
26017,0
28215,0
24804,0
33636,0
12960,0
8383,0
32144,1
24195,0
16597,1
10383,0
26474,0
1542,0
10408,1
30266,0
31319,0
29633,0
12330,0
16395,0
5750,1
4963,1
31024,0
2629,0
19974,0
11800,0
21224,0
26920,1
25499,0
22465,0
3882,0
35560,0
18159,0
12168,0
33592,0
8613,0
2554,0
14268,0
9672,1
18148,1
9232,0
33493,1
11307,0
18348,1
23201,1
6237,1
12340,0
2942,0
35393,1
10692,1
21218,0
30856,0
34699,1
19708,1
32422,0
4724,0
34815,0
9132,0
20023,1
4068,0
26045,0
17421,0
9087,0
7172,0
12689,0
36060,0
28613,1
13447,0
5633,1
5560,0
14723,0
20626,0
33064,0
25147,1
32091,0
15672,0
9032,0
14804,0
31047,0
4862,1
34797,0
6445,0
7389,0
34548,0
13829,1
419,1
35036,0
11257,0
26375,0
7400,0
25075,0
14632,0
36783,0
14302,0
24397,0
150,0
33548,0
24391,1
20794,0
18096,0
29958,0
30929,0
29886,0
21288,1
25406,0
2903,1
17867,1
18246,1
16625,0
1081,0
35334,0
28802,1
25497,1
3029,0
34424,0
9046,0
20370,1
36648,1
22761,0
9276,0
16110,0
27862,1
4666,0
20169,1
19878,1
6446,1
522,1
27119,0
4846,0
33461,0
36043,0
1018,0
31194,0
14223,0
29206,0
16427,0
18236,0
16087,0
36714,0
32518,0
23986,1
7792,0
36692,0
22162,1
29048,1
10426,0
23899,0
7148,0
6907,0
155,0
8330,0
36827,0
28456,0
31729,0
20118,0
22549,1
29371,0
16297,1
29935,1
20354,1
23648,0
21097,1
35004,0
34621,0
2273,0
20266,0
25403,0
3933,0
22803,0
20197,1
30621,1
15533,0
25429,0
32770,0
11562,1
23507,1
375,0
25150,0
3805,1
8497,1
35069,0
16800,0
23077,1
26953,0
7889,1
21035,0
27942,0
36750,0
35974,0
6414,0
34533,0
451,0
25903,0
2077,0
24019,0
19604,0
14825,0
12984,0
8923,1
33867,1
8623,0
3080,0
1402,0
13451,0
18479,1
4525,0
13215,0
2828,1
18575,0
651,0
15405,1
28641,0
11043,0
593,1
34808,0
10618,1
283,0
13339,0
11807,0
1813,0
28396,0
32757,0
27976,0
1500,0
19990,0
4952,1
17286,0
23128,1
30463,1
20778,0
21660,0
26216,0
23478,1
18629,0
32267,0
21008,0
33565,0
21783,0
5742,0
8822,1
13327,0
19845,0
9874,1
28142,0
5919,0
13751,1
31964,0
29525,0
14426,1
27462,0
717,0
24681,0
7973,0
24913,0
18730,0
31564,0
7834,0
22328,0
36142,0
24166,0
27289,1
35671,0
28047,0
31253,0
19865,0
13395,0
34112,0
21584,0
36409,0
33113,0
14148,0
25950,0
33000,0
34561,0
6944,0
22733,1
3612,0
11333,0
20979,0
27355,1
30095,1
22304,1
12061,1
1278,0
4880,0
27777,1
29794,0
23067,0
1370,0
4651,0
25265,0
32531,0
6850,0
28936,0
22365,0
35999,0
13763,0
9161,1
1432,0
25840,0
1367,0
19371,0
31451,1
23322,0
7756,0
3629,1
19805,1
19587,0
27509,0
5611,0
17288,0
30319,0
15258,1
7149,0
16550,1
26925,1
34179,0
29697,0
31639,0
34466,0
11166,0
33165,0
21226,0
201,0
17632,0
31814,1
20322,0
28266,1
14944,1
10552,0
12239,1
19143,1
24706,0
29442,0
29340,0
36001,0
10372,1
26140,0
19190,0
27053,0
2819,1
10732,0
17174,0
34717,0
7736,0
20096,0
16784,1
9273,1
15064,0
28062,0
5150,0
20653,1
19041,0
11361,0
35142,0
23339,1
4750,0
21423,0
20173,0
27642,0
3833,0
11491,0
16907,1
7037,0
32894,0
1359,0
19555,0
28758,0
3194,1
10149,0
35501,0
31737,0
11634,1
36512,0
34166,0
21061,0
20145,0
9707,0
30744,0
18475,0
20970,0
36169,0
10680,0
25040,0
4297,0
28791,0
20057,0
29104,1
2331,0
6891,0
31412,0
8183,0
28628,0
13709,0
3685,0
25209,0
27791,0
13930,0
26950,0
4353,1
35832,1
26551,1
23459,1
24523,0
23592,0
6639,1
9109,0
36052,0
24139,1
22643,1
14738,0
5316,0
1737,0
10048,0
30403,0
32647,0
12242,1
31002,0
20522,1
17704,0
29607,0
26405,0
2668,0
19815,0
814,0
28454,1
21054,1
23741,0
24525,0
4135,0
11167,1
29659,0
3296,0
36639,0
11176,0
35904,0
18786,0
34959,1
14257,0
20629,1
4131,0
21484,0
13878,0
3195,0
32310,0
36587,0
19506,0
21841,0
4108,0
17714,1
35733,1
20684,0
11396,1
19394,1
33005,0
31314,0
20233,0
18875,0
7164,0
32621,0
32254,0
18880,1
22216,1
7966,0
6800,0
16668,1
168,0
17270,1
6861,1
6766,0
10949,0
11690,0
5426,0
35057,0
34566,0
33663,0
21284,0
34174,0
11198,0
32336,1
28048,1
148,0
33311,0
15036,0
10166,1
630,1
25367,0
26155,1
15774,1
1184,1
20544,0
10658,0
26661,0
18172,0
26894,0
25312,0
26,0
32641,0
1169,0
12161,1
4554,0
5380,0
6968,1
15803,0
7406,0
2540,0
34972,0
1379,0
28305,1
12553,0
29961,0
1827,0
33105,0
13019,0
4881,0
30939,1
20735,0
4198,0
20618,0
501,0
19176,0
20453,0
25596,0
5423,0
19159,0
36492,0
27302,0
16749,0
33154,1
8654,0
28844,1
1802,1
32564,0
30017,0
30711,0
13649,1
24675,1
18160,0
26783,1
26377,0
12080,1
33198,1
30272,0
31193,0
30873,0
30237,0
6450,0
21734,0
1038,0
14337,1
26777,0
946,0
9689,1
34899,0
36294,1
21912,1
7248,1
24642,1
17736,0
1680,0
5335,0
22477,1
24937,0
32526,0
35164,1
8104,0
19794,0
14357,0
20763,0
19043,0
24809,0
12974,0
11933,0
4782,0
19936,0
4008,0
33024,0
14458,0
20687,1
30564,0
11097,0
2274,0
11549,0
26557,1
30532,0
23236,1
18686,0
16313,0
33372,0
9258,1
17012,0
31171,1
8533,1
33288,0
26007,0
15789,1
26989,0
34850,0
5827,0
20864,1
24714,0
1296,1
23085,0
1990,0
1874,1
15190,1
35986,0
25754,0
30025,0
25449,0
4924,0
35031,1
14399,0
29696,0
23716,1
33405,0
3023,0
28790,0
108,1
25905,1
16698,0
3923,0
31819,0
2115,1
3369,0
8106,0
23755,1
11399,0
3684,1
2253,1
34506,0
8790,0
7960,0
11585,0
32649,1
29831,0
22212,0
4742,0
24469,0
1726,0
4446,0
21432,0
5647,1
6978,0
28430,0
31028,0
16418,0
31280,0
35792,0
17891,1
20707,0
1274,0
18647,0
28675,0
10791,0
36030,0
3659,0
23860,1
17989,1
12715,0
28530,1
8858,0
30462,0
29022,0
17985,0
14152,1
27532,0
29369,1
9906,0
32589,1
23966,0
13403,0
18455,0
31756,0
27990,0
31046,0
18102,0
27268,0
29172,0
13648,0
33383,0
26309,0
27236,0
3027,0
25878,0
18184,1
20162,0
21695,0
23287,0
7179,0
25088,0
20087,0
32045,0
31439,0
28692,0
16937,0
1156,0
34695,1
32984,1
18385,1
26811,0
14797,1
9084,0
32494,0
16535,1
36435,0
35946,0
8902,0
35850,0
26098,0
2330,0
24436,0
24158,1
26622,1
3254,1
16920,0
22243,0
16540,0
30943,1
29248,0
10469,0
13390,1
7714,0
8816,0
13880,0
16526,1
28610,0
25883,0
13227,0
35451,1
32700,0
21260,0
23848,0
9608,0
23068,1
19072,0
3945,1
9473,0
6076,0
12316,0
13888,0
20937,0
20551,0
22849,0
22006,0
36393,0
6609,0
31312,0
5597,0
35256,0
30687,0
8121,1
24462,0
35934,0
5949,1
23531,0
12042,0
27474,0
33,0
7019,1
25319,0
23864,1
30936,1
23108,0
3811,0
22516,1
3664,1
26468,0
26519,0
9914,1
33610,0
12970,0
10156,0
8739,0
28041,1
26148,1
26485,0
8934,1
16558,0
18052,0
24597,0
25416,1
26863,1
1531,0
11134,0
36625,0
16613,1
20196,1
27304,0
17043,0
33714,0
12760,0
23381,1
33537,0
17467,0
25211,1
6272,0
4502,0
22864,0
19780,1
2766,0
6897,0
20581,0
14210,1
26963,1
204,1
1738,0
11485,0
303,1
21425,1
3439,1
7440,0
12895,0
6864,0
21791,0
32913,0
10118,0
12153,0
10807,0
33077,0
27810,1
21646,1
5646,0
23988,0
35524,0
20905,0
34151,0
3477,0
4051,0
29249,0
10785,1
32612,0
6645,0
16265,0
7507,0
4407,0
19882,1
20306,0
28573,0
21776,0
20055,0
19309,1
4627,1
33252,0
24061,0
31122,1
23377,0
28412,0
30259,1
22441,1
23288,1
5050,0
5532,0
22962,1
25181,0
26426,0
19089,0
3006,0
1975,1
7671,1
11502,1
31357,0
8981,1
22314,0
855,0
7448,0
31376,0
25038,1
25853,0
35679,1
35909,0
24245,1
32152,0
7331,0
34202,0
3815,0
20881,0
19293,0
5869,1
17995,0
13762,1
21802,1
17263,0
27714,0
8416,1
28043,0
23102,0
12474,0
28354,0
25504,0
18260,1
10450,1
20813,1
4607,0
26613,0
1094,0
8428,1
34363,0
27481,0
31113,0
10650,0
10400,1
8161,0
12983,0
15396,0
16307,0
3642,0
4913,0
4882,1
26260,1
698,1
26484,1
11421,0
8736,0
16562,0
28221,0
20309,0
12834,0
23918,0
24067,0
22861,0
25323,0
22407,0
32100,1
18411,0
13527,0
29559,0
5957,0
31230,0
35628,0
15060,0
16414,0
2695,1
8316,1
18859,1
29725,1
20509,0
16908,0
13587,0
14753,0
30548,1
4514,0
5995,0
26317,1
28948,0
4460,0
2724,0
15010,0
10266,0
5382,0
26381,1
23558,0
27083,0
31748,0
2,1
14466,0
18085,0
22607,0
9367,0
30707,0
20224,0
35006,1
20091,0
18217,1
15370,0
7152,0
17895,1
5921,1
12381,0
32841,0
19000,0
36533,0
34835,0
32745,0
29850,0
19421,1
24972,0
10751,0
34451,1
20029,1
22269,0
24703,0
24931,0
24035,1
14281,0
27521,0
35269,0
33148,0
2666,0
4057,0
31772,0
19578,1
14123,0
33434,0
27963,0
24531,0
22292,0
13736,0
5794,1
18823,0
7035,0
26539,1
16191,0
16653,0
15028,0
14719,1
36031,0
36189,1
1832,0
24305,1
12734,0
21720,0
12590,1
10900,0
35096,1
27285,0
18327,0
34336,0
29859,0
36320,0
30568,0
36387,0
31590,0
36599,0
14368,0
28983,0
10670,0
32253,1
36649,0
24605,0
7502,0
26313,0
11889,1
2631,0
33862,0
18444,1
34160,1
27278,1
36182,0
36322,0
32176,0
7549,0
26726,0
21020,1
2315,0
12266,0
34385,1
31763,0
28875,1
20889,1
3426,0
26529,1
8659,0
23325,0
28870,1
19786,1
21890,0
2355,0
13799,0
275,0
31383,0
35808,0
9052,0
26870,0
5720,0
21832,0
16163,0
25527,1
36606,0
11310,0
31945,0
742,0
28806,0
6788,0
5834,1
10311,0
12540,0
222,0
28695,0
4148,0
30536,0
23147,0
26457,0
21391,0
10558,0
33847,0
5584,0
20898,0
35943,0
34599,1
36837,0
36324,0
10644,0
5729,0
35549,0
9561,1
12778,0
35000,0
26081,0
11906,0
12220,0
1207,0
18170,0
22967,0
20739,1
29148,1
8311,1
11467,0
4443,0
9728,0
12937,0
5910,0
34747,1
27691,0
4168,1
28290,0
1503,0
11797,1
22999,1
6036,0
8324,1
12739,1
8768,0
6667,1
1812,0
29178,0
9014,0
36137,0
24613,0
7317,1
26857,1
18632,0
2997,0
11174,1
32131,1
13465,0
35358,0
19897,0
34546,0
10434,1
28814,0
32714,1
13630,1
22892,0
15534,1
21499,1
24998,0
27252,0
22896,0
7353,1
34711,0
12911,1
400,1
19505,0
27495,0
2898,0
11037,0
11187,0
26274,1
31288,0
14508,0
14410,0
24961,0
21728,0
17387,0
15959,1
22969,0
31437,0
26647,1
34452,0
1882,1
35592,0
15745,0
4220,0
11199,0
35131,0
31581,0
8213,1
13801,0
34511,1
23142,1
20220,1
32359,0
11779,1
815,0
5076,0
5195,0
35342,1
3267,0
3171,1
31816,0
8957,1
30161,0
33713,1
19430,0
34286,0
32009,1
27962,0
11627,0
31656,0
7231,0
11641,0
24840,0
1069,0
19559,0
30599,0
28087,0
19798,1
10873,0
9932,0
9642,0
22061,1
13843,0
26051,0
20477,1
12276,0
27013,1
26479,0
13556,0
33733,0
33406,1
25604,0
7879,1
27339,1
12981,0
2456,0
10903,0
2888,0
1134,1
30315,1
31459,0
31886,0
25736,0
4991,0
34490,0
32286,0
26168,1
5067,0
23391,0
21867,0
20311,0
4595,1
34065,0
14630,1
33232,1
13650,1
15805,0
20986,0
10010,0
31415,0
12263,0
30329,0
16509,0
27161,1
21440,1
20036,0
9813,0
20828,1
23983,0
13537,0
1667,0
19030,0
3812,0
15547,0
3497,1
8344,1
21285,0
12726,0
5265,0
14168,0
5260,0
32047,0
4372,0
21442,0
17787,1
251,1
28113,0
24364,0
7116,0
22526,0
26862,0
13589,1
17196,0
6731,0
8372,1
32248,0
11662,0
4746,0
23353,0
30482,0
14451,1
35734,0
30720,0
7258,0
12951,0
15665,0
18012,0
94,0
22600,1
6490,0
14156,0
20601,0
15764,0
778,0
3560,0
20315,0
23174,0
32693,0
24110,0
35525,0
24708,1
11449,0
35062,0
32188,0
15627,0
6205,0
16723,0
22998,0
13102,1
35212,0
30850,0
36403,0
10622,1
11520,0
8253,0
23160,0
49,0
19271,1
15493,0
17822,0
33796,0
14180,0
32870,0
35716,0
30705,0
14131,0
19039,1
4808,0
16386,0
31154,0
30277,0
13499,1
28440,1
21995,0
13010,1
11403,0
32458,0
24975,0
11958,1
19901,1
1000,1
19424,0
7052,0
34916,0
20729,1
36727,0
19324,1
131,1
7059,0
31957,0
7851,0
13547,1
28374,0
7278,0
8065,1
4732,0
12581,1
23257,0
20441,0
29454,1
2042,0
7288,0
9782,0
14629,1
25607,0
23078,0
27553,1
35961,1
30465,0
12638,0
10802,1
18312,0
15909,0
3263,0
19080,0
18989,1
18713,1
1111,1
28991,0
16992,0
29516,0
1605,0
22010,1
33533,1
5148,0
6627,0
2648,0
22181,1
33390,0
21092,0
1648,0
4156,0
20539,1
26890,0
30519,0
31061,0
25896,0
5682,1
10370,1
19186,0
25831,0
25041,0
29580,0
13387,0
12177,0
8603,0
284,0
3461,0
23841,0
26784,1
12380,1
23354,1
3968,0
10683,0
22954,0
32800,0
31213,0
24211,0
27594,0
10216,0
8983,0
7293,0
1339,0
16128,0
33630,0
27775,0
10763,0
35332,0
13902,0
19298,0
29079,0
7651,0
22671,0
17112,1
13121,0
22809,0
11758,0
7742,0
11934,0
30752,0
2442,0
112,0
23335,1
26302,0
18110,0
30682,1
18854,0
26614,0
4448,1
6273,0
198,1
11967,0
26210,0
5234,0
34613,0
27975,0
13312,0
29101,1
22755,1
21969,0
31511,0
164,0
27897,0
8181,0
1818,1
13754,0
1414,1
32429,0
28961,0
25760,0
31121,0
35528,0
35735,0
658,0
5042,0
6818,1
6988,0
24968,0
29924,1
27656,0
2924,0
30490,0
22724,0
4898,0
2062,0
27041,0
23211,0
23516,0
5553,0
12555,0
34696,0
27869,0
12475,1
7427,0
23227,1
29130,1
27399,0
25493,1
30663,0
22905,0
18463,1
10398,0
32065,0
32200,1
17942,0
4053,0
10477,0
27152,0
16839,0
32802,1
3016,0
15248,0
24517,0
29070,1
35270,1
14517,0
19165,0
5503,0
1805,0
8339,0
1443,0
3843,0
29871,0
29694,0
29718,0
3563,0
32548,0
8374,0
28781,0
5748,0
10123,1
25197,0
25654,1
7918,1
23276,0
33335,0
27984,0
14582,0
17862,0
21388,0
8118,0
8956,1
6853,0
18262,0
7807,0
23895,1
21381,0
29984,0
5693,1
28978,0
18887,1
2063,0
9743,0
23336,1
20410,1
26188,0
7228,0
4600,0
23158,0
14293,1
15265,0
36449,0
26396,1
2572,0
30825,1
14998,0
2251,0
24823,0
26947,0
35771,1
25065,0
15334,0
6830,0
21730,1
2256,0
17700,0
20404,1
31570,1
12022,1
19131,0
10000,1
35665,1
30838,1
25393,0
26123,1
16262,1
13016,1
15765,0
26425,0
17175,0
327,0
34562,0
21642,0
16062,1
13860,0
17234,0
35838,0
2447,0
33100,0
4067,1
32417,0
29669,0
26888,1
16215,0
34327,0
33287,0
17747,0
12569,0
19405,0
4041,0
27992,0
32154,0
6309,1
13076,0
12506,0
25465,0
32028,0
1562,0
33770,0
7622,0
3399,1
28712,0
4623,0
2756,1
7548,0
10514,0
3580,0
5360,0
28027,1
10291,1
35960,1
8017,1
20547,1
19679,0
20935,1
23636,0
12092,0
33673,0
14488,0
17752,0
4089,0
1464,0
26003,1
938,0
1659,1
2650,1
26380,0
9428,0
35687,0
8549,1
28703,0
27582,0
30489,0
20015,0
24718,1
17353,0
1696,0
26780,0
33526,1
33763,0
36135,1
3326,1
26749,1
8089,0
27197,0
18190,1
20334,0
14645,0
6918,1
10887,0
1158,0
34611,1
35052,1
11498,1
34356,1
3852,0
4352,0
1572,0
33393,0
5707,0
551,0
28086,0
5654,0
23058,0
18316,0
2075,1
6213,1
28183,0
12209,0
7359,0
18815,1
5421,1
15930,0
14243,0
14927,1
31010,0
643,0
30964,1
15587,0
13064,1
2492,1
27612,0
6145,0
33365,0
28258,0
31544,0
617,1
17351,0
32315,0
19475,0
19967,0
24207,0
109,1
3708,0
4605,0
24036,1
3159,0
20871,0
31985,0
24603,1
17422,0
33550,0
33863,0
26445,0
23384,1
32575,0
12175,0
333,0
30648,0
8072,1
20561,0
4298,0
19253,0
32434,0
28728,0
695,1
14495,1
29771,1
1086,0
18228,0
17176,0
30066,0
13743,0
4611,1
19504,0
5241,0
1393,1
13481,1
16929,0
11950,1
8338,1
3722,0
25990,0
20564,0
32391,1
16935,0
35024,0
29476,0
20679,0
4172,0
33368,1
1650,0
3505,0
13579,0
1052,0
2606,0
7521,0
24306,1
30484,0
25019,0
11261,1
19686,0
11170,0
34190,0
23492,0
16254,0
13899,0
11229,1
758,0
29351,1
14847,1
23263,1
6143,1
15468,0
28768,0
21212,0
9773,0
15819,0
4819,0
34297,0
14675,0
16570,0
3403,1
15506,1
16965,0
17979,0
17518,0
10272,0
33403,0
11544,1
4283,0
18596,1
14161,0
11858,0
17886,0
31324,0
3472,1
5893,1
15944,1
35078,0
34368,1
7836,1
15950,0
36456,1
36256,0
2728,0
18196,0
29268,1
29821,0
10752,0
3000,1
34625,0
33879,1
30932,0
11547,0
24501,0
3162,0
16617,1
10909,0
34782,1
7532,1
19340,0
20814,0
30010,0
18419,0
29629,0
33748,1
24238,0
33652,0
6004,0
24202,1
22397,1
19273,1
23714,0
28223,1
13564,0
23170,0
7783,1
28792,1
29072,0
16223,0
25391,1
27267,1
29031,0
26293,0
28921,0
20810,1
18203,1
27917,1
32092,0
2344,1
514,1
9826,0
23889,0
10316,0
14506,1
28636,0
13879,0
32835,0
33801,0
25316,0
16053,0
34462,1
29435,1
818,0
25078,1
27655,0
6422,0
8841,0
13674,0
17537,1
29916,0
12853,1
27915,1
31148,1
17058,0
26886,0
6038,0
26412,0
21899,1
12172,1
2183,1
28452,0
29530,0
4175,0
25732,0
5046,0
871,0
19242,0
10334,0
2552,1
23676,0
26897,0
16248,0
681,0
809,0
2096,0
28884,0
5023,1
13442,1
4324,0
13823,0
11030,0
35178,1
27772,0
34734,0
8700,0
6696,0
29937,1
13078,0
27266,0
22124,0
23200,0
30656,0
10407,0
33850,0
33891,0
29944,0
33358,0
32463,0
9205,0
34486,1
32167,0
2340,0
36688,0
387,0
33426,0
11386,0
4299,0
22307,1
12030,0
36044,0
4733,0
20786,0
4796,0
1248,0
11060,1
14042,0
13094,0
20452,0
35189,1
26000,0
8521,1
14415,0
24182,1
2687,1
2981,0
35942,0
7112,0
31962,0
34876,1
15867,0
19021,0
26071,0
2779,0
27840,0
28191,1
4883,0
6797,0
8705,0
17360,0
4422,0
18832,1
24186,0
15770,1
5252,1
27031,1
20780,0
2742,0
22064,0
2772,0
19241,1
32683,1
4485,1
14708,0
22690,0
10497,0
1042,0
9626,0
9310,0
25090,0
12157,0
4385,1
16127,0
11846,0
5591,0
27926,0
13713,0
8730,0
482,0
17256,0
8619,0
35200,0
2152,1
5122,1
35283,0
29917,0
35573,1
8772,1
7774,1
2375,0
15715,1
11417,0
5145,1
25617,0
6167,0
27894,0
29938,0
12060,1
34375,0
35441,0
34605,0
5939,0
33856,1
19040,0
21443,0
30499,1
13717,0
1686,0
1661,0
16041,0
9432,0
7118,1
33053,0
418,0
30188,0
1619,0
31613,0
21460,1
24945,0
7698,0
14450,1
10449,0
24944,0
28295,0
2108,0
23610,1
744,0
23079,0
36497,0
18522,1
3471,0
2476,0
25701,1
30715,0
19208,0
34515,0
27299,0
21085,0
18844,0
36070,0
31721,1
35394,1
25796,1
1920,0
9119,0
14657,0
24821,1
23417,1
4285,1
12016,0
6173,0
21870,0
28133,0
25797,0
26181,0
19233,1
11945,0
17720,0
34812,0
67,1
8661,1
28380,0
27563,0
4095,1
31916,0
4504,1
32265,0
18445,1
33706,0
7998,1
9274,0
7871,0
20032,1
35653,0
28514,0
36414,0
24321,1
26962,0
21039,0
20175,0
5345,0
30704,0
25427,0
33860,0
1530,0
20943,0
26655,0
33130,0
29006,1
34052,0
21446,0
16205,0
22464,1
5797,1
285,0
18252,0
33091,0
22232,0
6371,0
10243,1
12544,0
17616,1
36564,0
36600,0
34771,0
29603,0
10101,0
5378,0
25890,0
30728,1
27814,0
110,0
34905,0
11583,0
19691,0
3133,0
633,0
19114,0
5215,0
4469,1
2317,1
25452,0
35728,0
16099,0
9311,0
3202,0
12691,1
33495,1
24532,0
31834,0
1079,0
24063,0
34683,0
9040,0
23712,0
32833,0
32298,1
4620,0
29989,0
7956,0
12384,0
4933,1
11196,0
36755,1
36307,0
9182,1
4508,1
25590,0
27215,0
8320,0
15233,0
207,0
2012,0
24083,0
5315,0
35063,1
26710,1
31485,1
23105,0
27318,0
16229,0
31263,1
33027,0
18402,0
15868,1
1403,1
5554,0
36484,0
30762,0
29140,0
20060,0
18722,0
15596,0
23520,0
5749,1
10574,1
6688,1
23096,1
7538,0
19028,0
26109,0
7643,0
21247,0
29857,0
18169,0
5332,0
23246,0
6801,0
29578,0
1535,0
8633,0
15963,0
14556,1
26682,0
30104,1
16274,0
32766,1
35519,0
3667,0
28187,0
24249,0
2839,1
1844,0
27358,1
5017,1
10695,1
10368,1
23781,0
26083,0
34813,0
10302,1
6479,0
32074,1
12536,0
20244,1
27759,0
31542,0
26644,0
27308,0
24409,0
21271,0
33803,0
23430,0
32774,0
7203,1
6516,1
13275,0
23707,0
17890,0
23892,1
24367,1
11721,0
16049,1
6657,0
1509,1
27026,0
24076,0
14013,0
2555,1
17889,0
21002,0
18692,0
3430,0
28149,0
36573,0
19566,0
19073,0
374,0
14623,0
2832,0
9965,0
32652,0
6485,0
10778,0
27615,1
10406,1
11749,1
2111,0
2827,0
26455,0
34463,0
6142,0
19282,1
31103,1
12604,0
2440,0
1163,0
6867,0
31586,0
733,0
15215,0
24459,0
5411,1
28787,0
33990,0
33223,0
34790,0
2354,1
6110,0
33677,0
14608,1
32510,0
18523,1
33068,1
15817,0
27778,0
15380,1
24908,0
30782,0
7989,0
5280,0
9,0
31943,0
35814,0
23183,0
36563,1
20495,0
10848,1
1206,0
2602,0
25926,0
34872,0
24275,1
26158,0
30407,0
25591,1
2731,0
23139,0
9007,0
23451,0
28279,0
28618,0
6467,0
28845,0
21816,0
7034,1
29923,0
25340,1
35204,0
4475,0
14785,0
31418,0
14656,1
34397,1
416,0
18909,1
4679,1
36016,0
13348,0
2040,0
23456,0
21040,0
22291,1
11864,0
33616,0
7617,0
25737,1
36766,0
25937,0
30458,1
1411,0
6993,0
34352,0
5833,0
12518,0
5001,0
31153,1
22981,0
17458,0
20187,0
13236,1
22768,1
21814,0
35677,0
9579,0
24689,0
3220,0
23805,0
22879,1
33741,0
22329,0
23696,0
8131,0
22426,0
22225,1
18714,0
16210,0
18394,1
4048,1
3634,1
34215,0
33591,1
12717,0
27426,1
17260,1
28600,0
19318,0
24855,0
5070,0
20193,0
30521,0
27738,0
3467,1
1136,0
21889,0
7380,0
25718,1
26085,0
6496,0
27561,0
26435,1
4890,0
12634,0
17644,0
5555,0
28747,0
26580,0
2905,0
2960,1
2755,0
28297,0
28540,1
1323,0
30981,0
9652,0
12395,0
32995,1
24593,0
35127,1
4190,0
12636,0
14261,0
10674,1
21575,0
12441,1
31910,0
18136,0
69,0
13405,0
20766,1
612,1
1811,0
24807,0
36818,0
33315,0
5505,0
19229,0
16927,1
29731,0
670,0
2767,0
4905,1
35389,0
17151,1
3240,1
34754,0
29841,0
17864,1
14398,0
1229,0
11722,0
11588,0
13856,1
701,0
34755,1
34495,1
5310,0
26568,1
11603,0
6292,0
20572,1
30965,1
224,0
28400,0
1175,0
32479,0
10099,1
9309,0
21154,1
9795,1
4066,1
3183,0
29757,0
20352,1
8257,1
27628,0
31922,1
35043,1
12205,0
27850,0
6399,0
34117,0
11065,0
35121,0
23838,0
33276,0
12800,0
31801,0
25894,1
20098,1
17758,0
1554,0
15999,1
31684,1
30955,0
19615,0
15550,0
21765,0
12939,0
13999,0
30902,0
16433,0
3669,0
19266,0
10625,1
33397,1
543,1
24154,1
23673,0
13374,0
27287,0
30820,0
13330,1
1516,0
22740,0
23576,0
15585,0
31573,0
28123,0
19025,0
2002,1
20331,0
13137,1
3309,0
2238,1
4374,0
24784,1
15674,0
23710,0
34727,1
30849,0
6649,0
19391,0
11509,0
32781,0
34723,0
10717,0
7497,0
24014,1
25906,1
20519,1
6161,0
17290,0
29091,1
26518,1
23600,0
32936,0
18064,1
36731,0
28326,0
23480,1
22649,0
21380,0
18333,1
28137,0
24399,0
20303,0
8708,0
33668,1
3315,0
21587,1
839,0
14881,0
30808,0
6206,0
6659,1
36506,0
31987,0
29851,0
1400,0
34061,0
31341,0
81,0
10472,0
3356,0
34319,0
7157,0
13984,1
15097,0
34762,0
2255,0
31583,1
29386,0
15332,0
23188,1
4213,0
20923,0
6146,0
7326,1
10085,1
19074,0
30702,1
8933,0
22759,0
6059,0
20781,0
10939,1
19124,0
20698,0
8432,0
6444,1
10013,0
4178,0
7190,0
6264,0
3400,0
25728,1
32407,0
26046,0
31274,0
26864,0
33926,0
18860,1
9705,0
18565,0
11303,0
1892,0
32274,0
13029,0
28595,1
12150,1
23698,0
566,0
26446,1
10303,0
1782,0
30515,0
31200,0
2610,0
1964,0
31745,0
35094,1
33612,0
8063,0
21871,0
20845,0
32970,1
21612,0
19756,0
2181,1
27394,0
36171,0
27734,0
22524,1
24020,0
11538,0
22934,1
5201,0
2529,1
26145,0
33028,0
3498,0
36872,0
21959,1
30107,0
465,0
8187,0
23089,0
12575,0
1232,0
19707,0
15942,1
7261,0
22345,1
32125,1
34335,0
6787,0
30638,0
22509,0
17264,0
35534,1
14117,0
32226,0
28607,0
9736,1
16202,1
20655,0
9992,0
27589,1
20006,0
33241,0
19748,0
26855,0
31654,0
36690,0
35600,0
11078,0
7498,1
11871,1
11655,1
17710,1
19951,0
23214,1
36094,0
31397,0
23149,0
21580,0
32258,0
17084,0
9476,0
20665,0
10892,0
577,1
12710,0
26990,1
23217,0
18974,0
29779,1
18762,0
3867,1
14124,0
19975,1
1332,0
30,0
27551,0
35123,0
2137,0
6329,0
12705,0
27421,1
17164,0
33755,0
18579,0
17944,0
3060,1
7405,0
7280,0
13653,0
55,1
15144,0
19100,1
3940,1
596,0
36194,0
15164,0
30844,1
7921,0
33992,0
18154,0
30129,0
14934,1
36709,1
33037,0
8967,0
9583,0
10431,1
27504,1
31268,1
26324,0
23203,0
9601,0
9987,1
19811,0
28352,0
35338,0
9972,0
2853,0
25578,1
18045,1
11955,0
19933,1
6130,1
22454,0
13986,0
15485,0
25183,1
21561,0
2619,0
26297,1
31694,0
19304,0
15328,0
26735,0
4367,0
18143,0
26295,0
33606,1
17827,1
28699,0
15194,0
8261,0
26200,1
33536,0
20180,0
2845,0
9301,0
29478,0
22074,0
12253,0
9577,0
16910,0
9543,0
15114,0
16963,0
